CustomerID,TotalSpent,NumOrders,AvgOrderValue,LastPurchase
17809.0,5411.910000000001,12,88.71983606557379,2011-11-23 12:59:00
16701.0,5398.300000000002,13,37.48819444444446,2011-12-01 11:10:00
17719.0,5396.040000000004,15,19.69357664233578,2011-11-02 10:36:00
17850.0,5391.210000000009,34,18.152222222222253,2010-12-02 15:27:00
16303.0,5360.63,3,33.09030864197531,2011-11-14 10:49:00
13269.0,5346.23,15,16.918449367088606,2011-12-08 14:53:00
15150.0,5314.469999999995,10,15.494081632653046,2011-11-22 12:52:00
17730.0,5298.479999999997,13,24.304954128440354,2011-12-06 15:43:00
17061.0,5232.23,11,52.85080808080808,2011-09-27 11:24:00
18226.0,5228.050000000004,11,21.60351239669423,2011-10-26 13:36:00
12362.0,5226.230000000003,10,19.64748120300753,2011-12-06 15:40:00
15046.0,5213.770000000001,15,25.309563106796123,2011-11-30 15:50:00
16258.0,5203.51,5,38.54451851851852,2011-10-25 13:30:00
13756.0,5189.519999999995,14,36.54591549295771,2011-12-07 16:44:00
16191.0,5180.52,13,38.66059701492538,2011-12-07 11:26:00
15727.0,5178.960000000001,7,17.148874172185433,2011-11-23 12:36:00
17858.0,5155.659999999998,12,25.90783919597989,2011-12-04 11:56:00
13599.0,5153.669999999998,21,20.865060728744933,2011-12-08 16:10:00
15903.0,5126.76,7,69.28054054054054,2011-11-30 08:08:00
13941.0,5112.96,5,113.62133333333334,2011-11-18 09:43:00
17602.0,5102.969999999997,6,9.112446428571422,2011-12-07 13:53:00
16700.0,5076.550000000002,13,16.4823051948052,2011-12-01 11:00:00
14562.0,5074.769999999998,18,11.997092198581555,2011-12-06 11:05:00
15301.0,5070.3499999999985,12,20.8656378600823,2011-10-20 09:57:00
13139.0,5064.940000000003,7,29.79376470588237,2011-11-23 13:54:00
12432.0,5059.3200000000015,5,46.84555555555557,2011-10-28 11:43:00
15719.0,5045.609999999998,13,5.384855923159016,2011-11-07 12:29:00
17426.0,5037.259999999998,6,18.587675276752762,2011-12-01 18:07:00
14329.0,5014.840000000004,7,19.362316602316618,2011-11-22 15:50:00
14755.0,5010.279999999999,11,21.32034042553191,2011-11-30 11:24:00
12444.0,5005.46,5,28.440113636363638,2011-11-18 13:23:00
15032.0,4959.0999999999985,3,95.36730769230766,2011-03-28 15:03:00
15547.0,4954.839999999991,14,7.058176638176626,2011-12-02 12:52:00
12437.0,4951.409999999997,18,24.881457286432145,2011-12-08 11:35:00
12700.0,4939.990000000006,4,18.43279850746271,2011-12-02 10:47:00
15786.0,4932.2000000000035,3,18.472659176029975,2011-10-24 14:13:00
14709.0,4921.040000000007,13,25.107346938775546,2011-11-24 15:41:00
17133.0,4892.240000000001,7,181.1940740740741,2011-11-24 12:27:00
12664.0,4881.879999999999,9,131.9427027027027,2011-12-01 17:07:00
12688.0,4873.810000000005,1,28.501812865497104,2011-08-18 08:49:00
14292.0,4871.9299999999985,9,48.71929999999998,2011-12-02 11:50:00
17652.0,4867.7199999999975,12,18.794285714285706,2011-11-14 12:55:00
15738.0,4812.419999999996,16,27.817456647398824,2011-11-21 08:26:00
13013.0,4810.9400000000005,13,21.967762557077627,2011-12-08 15:01:00
15555.0,4805.169999999989,16,5.345016685205772,2011-11-27 16:19:00
17365.0,4801.559999999999,8,10.259743589743588,2011-11-27 12:13:00
15298.0,4799.900000000001,12,24.99947916666667,2011-12-07 17:17:00
15187.0,4777.180000000001,16,52.49648351648353,2011-12-08 11:56:00
17690.0,4757.950000000001,15,18.585742187500003,2011-11-09 15:17:00
12955.0,4757.159999999999,11,26.42866666666666,2011-12-08 16:29:00
14180.0,4748.519999999998,25,19.785499999999992,2011-11-29 10:56:00
15152.0,4745.69,13,17.511771217712177,2011-11-30 12:32:00
16722.0,4730.81,13,21.025822222222224,2011-11-22 13:28:00
12714.0,4708.859999999994,5,18.180926640926618,2011-11-30 15:43:00
14159.0,4693.00999999999,11,3.897848837209294,2011-11-20 12:36:00
14135.0,4690.31,15,35.00231343283583,2011-12-08 11:38:00
14191.0,4684.760000000001,13,18.087876447876454,2011-12-08 09:23:00
15291.0,4668.300000000002,15,45.3233009708738,2011-11-14 11:02:00
14189.0,4654.079999999998,15,17.56256603773584,2011-12-07 15:55:00
14390.0,4652.8200000000015,9,16.268601398601405,2011-11-29 13:49:00
14286.0,4628.749999999998,3,16.531249999999993,2011-11-16 10:34:00
16931.0,4604.2199999999875,21,5.1271937639198075,2011-12-04 13:15:00
13802.0,4599.420000000001,3,76.65700000000001,2011-07-24 10:54:00
15093.0,4597.019999999998,6,42.564999999999976,2011-11-21 13:09:00
14004.0,4582.639999999999,7,26.799064327485375,2011-10-27 14:40:00
17613.0,4559.15,14,14.612660256410255,2011-11-17 10:51:00
17068.0,4552.140000000004,21,15.378851351351365,2011-11-27 13:14:00
12484.0,4541.720000000001,6,13.126358381502893,2011-11-07 11:37:00
13267.0,4521.490000000001,19,21.428862559241708,2011-12-07 11:12:00
15299.0,4507.01,7,643.8585714285715,2011-10-03 14:19:00
17975.0,4488.810000000001,13,15.164898648648654,2011-11-24 13:27:00
12524.0,4485.719999999999,8,31.150833333333328,2011-11-30 15:31:00
14426.0,4481.670000000001,10,20.007455357142863,2011-11-16 12:25:00
16984.0,4481.349999999996,2,11.01068796068795,2011-09-12 13:43:00
17364.0,4481.179999999996,11,10.903114355231134,2011-12-09 09:00:00
12627.0,4478.53,7,19.47186956521739,2011-11-29 12:07:00
14085.0,4448.539999999997,18,9.885644444444438,2011-12-07 13:46:00
14534.0,4447.049999999999,18,8.568497109826588,2011-12-07 12:19:00
13069.0,4436.119999999994,24,10.437929411764692,2011-12-09 08:39:00
15955.0,4416.260000000002,14,24.13256830601094,2011-11-15 14:15:00
16626.0,4413.100000000002,17,24.65418994413409,2011-12-09 11:56:00
15874.0,4405.879999999999,7,36.71566666666666,2011-10-07 12:31:00
12712.0,4396.129999999999,13,33.05360902255639,2011-11-11 08:19:00
13505.0,4393.629999999999,4,20.43548837209302,2011-09-28 11:56:00
12752.0,4366.779999999999,1,82.39207547169809,2011-09-19 13:32:00
16945.0,4345.500000000007,19,17.45180722891569,2011-11-18 11:39:00
14016.0,4341.21,4,26.964037267080744,2011-07-01 11:29:00
14800.0,4339.739999999999,12,11.272051948051946,2011-10-23 12:46:00
14525.0,4332.199999999996,9,14.887285223367684,2011-11-20 11:37:00
17567.0,4331.48,8,26.251393939393935,2011-12-02 15:48:00
18251.0,4314.719999999999,1,269.66999999999996,2011-09-13 15:03:00
12347.0,4309.999999999997,7,23.681318681318665,2011-12-07 15:52:00
15034.0,4308.609999999999,8,10.935558375634514,2011-11-24 12:11:00
17937.0,4301.22,7,100.02837209302326,2011-12-01 11:45:00
14422.0,4263.64,6,19.205585585585588,2011-12-09 11:26:00
12500.0,4257.820000000001,11,69.80032786885246,2011-11-16 16:20:00
17419.0,4226.57,12,20.517330097087378,2011-11-28 13:47:00
14277.0,4216.200000000001,3,18.73866666666667,2011-11-24 15:01:00
15804.0,4206.389999999997,13,16.054923664122125,2011-12-09 12:31:00
17920.0,4204.0999999999885,17,6.040373563218374,2011-12-05 14:29:00
15971.0,4199.85,12,119.9957142857143,2011-11-22 12:50:00
12747.0,4196.010000000001,11,40.73796116504855,2011-12-07 14:34:00
14146.0,4190.999999999999,5,19.957142857142852,2011-12-01 10:18:00
18041.0,4183.389999999995,21,8.86311440677965,2011-11-28 11:39:00
12949.0,4167.220000000001,8,19.382418604651168,2011-11-09 11:25:00
15570.0,4165.52,12,12.896346749226007,2011-12-02 14:47:00
16549.0,4154.639999999994,10,4.235107033639138,2011-11-29 15:06:00
13384.0,4151.929999999999,7,27.315328947368418,2011-11-09 11:04:00
13555.0,4149.2800000000025,4,30.509411764705902,2011-09-27 12:36:00
13988.0,4147.960000000001,6,17.726324786324792,2011-11-20 10:15:00
15514.0,4139.460000000002,11,23.255393258426977,2011-11-27 14:40:00
12569.0,4124.69,32,21.939840425531912,2011-12-07 16:24:00
16592.0,4113.679999999999,16,19.044814814814814,2011-12-05 13:49:00
17940.0,4106.4400000000005,10,216.1284210526316,2011-10-21 13:27:00
17377.0,4100.919999999995,20,9.810813397129174,2011-11-16 11:17:00
16401.0,4098.319999999999,12,22.03397849462365,2011-12-08 18:15:00
16670.0,4095.9000000000024,11,16.253571428571437,2011-11-23 09:34:00
12749.0,4090.880000000001,5,20.557185929648245,2011-12-06 09:56:00
14092.0,4076.910000000003,14,19.050981308411227,2011-12-02 12:13:00
12449.0,4067.2900000000013,4,21.294712041884825,2011-11-17 13:46:00
18087.0,4055.7199999999993,2,2027.8599999999997,2011-09-02 15:12:00
14401.0,4051.4799999999987,13,22.260879120879114,2011-12-05 13:30:00
12656.0,4051.170000000002,5,32.15214285714287,2011-11-22 13:42:00
12867.0,4036.819999999996,7,7.503382899628246,2011-11-13 15:30:00
13815.0,4027.3599999999983,4,22.882727272727262,2011-11-17 14:19:00
12841.0,4022.3499999999967,25,9.577023809523801,2011-12-05 11:13:00
12957.0,4017.5400000000027,8,16.88042016806724,2011-11-30 09:53:00
12378.0,4008.6200000000013,1,18.304200913242013,2011-08-02 10:34:00
14547.0,4007.539999999999,8,10.949562841530051,2011-12-06 11:06:00
16186.0,4006.9400000000032,12,18.380458715596344,2011-11-17 12:43:00
17769.0,3997.979999999999,10,12.896709677419352,2011-11-27 11:18:00
15529.0,3995.2299999999973,11,5.945282738095234,2011-11-17 11:29:00
17001.0,3989.5700000000006,11,23.60692307692308,2011-12-09 09:38:00
15416.0,3984.3199999999993,4,20.75166666666666,2011-10-06 09:38:00
17611.0,3984.2199999999993,15,6.91704861111111,2011-12-02 13:29:00
12779.0,3981.360000000003,8,26.720536912751697,2011-11-02 11:43:00
12727.0,3980.7000000000003,7,28.63812949640288,2011-11-29 11:46:00
14299.0,3965.6199999999953,9,27.731608391608358,2011-12-01 16:05:00
13523.0,3964.8800000000006,5,23.051627906976748,2011-11-06 15:11:00
13183.0,3957.7800000000016,9,42.104042553191505,2011-12-02 10:30:00
17651.0,3945.000000000001,10,17.00431034482759,2011-11-28 10:29:00
12473.0,3938.55,5,23.44375,2011-11-10 13:46:00
17593.0,3927.3399999999997,5,18.438215962441312,2011-12-06 10:30:00
14739.0,3902.28,7,65.038,2011-12-05 16:54:00
13999.0,3901.8100000000036,12,18.75870192307694,2011-11-29 13:40:00
14291.0,3883.249999999998,11,16.385021097046405,2011-12-08 10:26:00
18073.0,3877.520000000002,12,53.11671232876715,2011-08-17 14:02:00
